user_id,username,post_count,total_words,avg_word_count,avg_sentence_length,avg_punctuation,avg_uppercase_ratio,avg_digit_count,forums_used,topics_used
1156,0x33,2,483.0,241.5,24.085,73.5,0.07015,31.5,2,2
1157,KDCC,1,26.0,26.0,13.0,3.0,0.0174,0.0,1,1
1158,connermay1234,2,481.0,240.5,16.185,38.5,0.0158,9.0,1,1
1160,Millionaire,2,236.0,118.0,11.5,18.5,0.0264,3.5,1,2
1162,MoneyAndHoes,2,630.0,315.0,33.25,36.5,0.02905,28.5,1,1
1164,rayray60,2,22.0,11.0,11.0,0.5,0.00625,0.5,2,2
1165,jhonny,2,79.0,39.5,11.5,6.5,0.0414,1.5,1,2
1167,smokespot,2,19.0,9.5,6.0,2.5,0.04145,0.0,2,2
1170,ohjohn,2,103.0,51.5,16.285,4.5,0.0,1.5,2,2
1171,DunDeal,2,63.0,31.5,6.0,10.5,0.0576,6.5,1,1
1173,l3gion,2,141.0,70.5,17.435000000000002,11.0,0.084,0.5,2,2
1174,k3lsocalled,2,366.0,183.0,28.82,18.0,0.0175,3.5,2,2
1175,kikoo,2,69.0,34.5,5.4399999999999995,12.5,0.1006,12.5,1,1
1178,stoner004,2,136.0,68.0,19.04,5.0,0.0058,2.5,2,2
1179,bigjim,2,578.0,289.0,16.085,48.0,0.0324,13.0,2,2
1180,AppleJacks98,2,108.0,54.0,13.5,8.5,0.03375,2.5,2,2
1182,Skippy,2,1235.0,617.5,7.495,538.5,0.8833,956.0,1,2
1183,realias,2,95.0,47.5,11.635,9.5,0.01865,9.0,2,2
1184,blacksmith1905,2,25.0,12.5,6.25,8.0,0.0223,0.0,2,2
1186,toffler,2,20.0,10.0,7.75,2.5,0.09040000000000001,0.0,2,2
1188,mdparity,2,176.0,88.0,13.0,15.0,0.06155,2.5,1,1
1189,blackcoin,2,236.0,118.0,10.49,22.0,0.04,3.0,1,1
1190,alphawolf89,2,422.0,211.0,19.6,42.0,0.04925,27.0,2,2
1194,willyclock3,2,1977.0,988.5,18.38,200.5,0.030350000000000002,32.0,2,2
1195,marcopolo,1,72.0,72.0,12.0,13.0,0.018,11.0,1,1
1197,maxhavelaar,2,207.0,103.5,8.969999999999999,83.0,0.12129999999999999,86.0,1,1
1199,infotrade,2,86.0,43.0,8.915,10.0,0.0426,10.0,2,2
1200,kill_the_noise,2,66.0,33.0,12.625,8.0,0.0886,10.5,1,1
1202,Maniac,2,217.0,108.5,11.585,22.0,0.0349,0.0,2,2
1205,creditline,2,21.0,10.5,2.5,9.5,0.00595,9.0,2,2
1206,eshaft,2,123.0,61.5,17.895,10.5,0.13725,2.5,1,2
1207,transcendence,2,362.0,181.0,13.785,49.5,0.0374,36.5,2,2
1208,joseperez,2,206.0,103.0,23.35,9.0,0.026600000000000002,2.0,1,1
1209,cl3verm4n,2,449.0,224.5,28.064999999999998,37.0,0.019950000000000002,26.0,1,1
1211,berna,2,64.0,32.0,25.5,5.0,0.02685,0.0,2,2
1213,lolmin,2,34.0,17.0,17.0,3.5,0.02325,3.0,1,2
1216,zero420,2,80.0,40.0,6.195,18.0,0.050949999999999995,0.0,2,2
1217,rdpking,1,73.0,73.0,12.17,15.0,0.1433,18.0,1,1
1220,vin_diesel,2,215.0,107.5,14.920000000000002,15.0,0.06105,1.5,2,2
1222,johnwalter,2,167.0,83.5,12.075,11.5,0.0386,6.0,1,1
1223,unko2014,2,63.0,31.5,13.165,8.0,0.0339,6.5,2,2
1238,Forest,2,440.0,220.0,64.21000000000001,16.0,0.012199999999999999,2.0,1,2
1239,cybertrack,2,839.0,419.5,28.915,86.0,0.08585000000000001,184.5,1,1
1240,stealthman,2,467.0,233.5,12.93,53.0,0.04065,8.0,2,2
1241,Dionysus,2,23.0,11.5,4.665,6.0,0.10894999999999999,0.0,2,2
1243,eucards,2,341.0,170.5,12.585,30.0,0.0223,6.5,1,1
1244,sosa187,2,379.0,189.5,14.059999999999999,54.5,0.04455,34.0,2,2
1245,ukresearch,2,547.0,273.5,18.505,47.0,0.0444,8.5,1,1
1246,JERRYMCGUIRE,2,652.0,326.0,13.6,65.5,0.03365,43.5,2,2
1247,whitewall,2,54.0,27.0,9.0,11.0,0.12075,1.0,2,2
1248,dejavu,2,34.0,17.0,12.75,2.0,0.0,2.0,1,1
1251,larrymitt,1,11.0,11.0,5.5,3.0,0.0172,1.0,1,1
1252,SamWalton,2,110.0,55.0,6.35,21.0,0.10075,12.0,2,2
1253,moneyinc,2,30.0,15.0,7.75,1.5,0.09209999999999999,0.0,1,1
1254,nathan,2,322.0,161.0,13.305,26.0,0.029200000000000004,16.5,1,2
1256,Timmy,2,696.0,348.0,14.33,52.5,0.0286,1.0,2,2
1258,klosterbier,2,89.0,44.5,10.325,11.0,0.09975,2.0,2,2
1263,TheRealRevivalry,2,255.0,127.5,15.375,62.0,0.44784999999999997,73.5,1,1
1268,kesh,2,483.0,241.5,12.405000000000001,41.0,0.0308,9.0,1,2
1271,darkstar39,1,32.0,32.0,10.67,4.0,0.0076,0.0,1,1
1272,aceroman,2,464.0,232.0,24.71,35.0,0.025300000000000003,9.5,2,2
1273,business,2,106.0,53.0,10.809999999999999,6.5,0.02905,0.0,2,2
1274,Bannor,1,69.0,69.0,13.8,11.0,0.033,0.0,1,1
1275,chrisog1977,2,111.0,55.5,7.8,15.5,0.08495,3.0,1,2
1278,wasteman,1,45.0,45.0,45.0,3.0,0.0,0.0,1,1
1280,iHateGoogle,2,444.0,222.0,18.835,26.0,0.0348,6.5,2,2
1282,T0gS5t1n,1,17.0,17.0,17.0,3.0,0.0597,0.0,1,1
1292,Red-CCC,2,145.0,72.5,13.035,16.0,0.058649999999999994,7.5,1,1
1293,bas30,1,140.0,140.0,20.0,50.0,0.2353,7.0,1,1
1302,danpaddyandy,2,66.0,33.0,11.0,5.5,0.0276,4.5,1,1
1304,munkyman,2,344.0,172.0,9.085,23.5,0.0725,1.5,1,1
1309,bradpitt,2,263.0,131.5,20.13,14.5,0.0524,5.5,1,1
1310,reasonable-doubt,2,968.0,484.0,13.14,185.5,0.05475,31.5,2,2
1311,luckyl,1,4.0,4.0,4.0,0.0,0.05,0.0,1,1
1312,zaaaaz,2,17.0,8.5,5.0,2.5,0.15675,0.0,1,1
1313,imbeast,2,361.0,180.5,31.439999999999998,17.0,0.0424,4.5,2,2
1315,pakman1976,2,288.0,144.0,13.285,24.0,0.0493,0.0,2,2
1319,Reggi,2,480.0,240.0,19.265,36.0,0.0385,0.5,1,2
1320,MagicGathering,2,733.0,366.5,19.385,48.0,0.02935,4.0,2,2
1321,howlingmonk,2,61.0,30.5,9.875,6.5,0.0984,3.5,2,2
1324,dustination,2,107.0,53.5,8.415,18.5,0.0462,5.5,1,1
1326,Ch3mist,2,369.0,184.5,21.759999999999998,22.5,0.01975,0.5,2,2
1330,osvaldo_23cm,1,21.0,21.0,5.25,4.0,0.0533,0.0,1,1
1331,pirosin,2,26.0,13.0,3.625,4.5,0.0,0.0,2,2
1332,theonly,1,57.0,57.0,9.5,9.0,0.0515,0.0,1,1
1333,twoonezero,2,96.0,48.0,17.25,5.5,0.02675,2.0,2,2
1334,Midnyt,1,19.0,19.0,3.8,5.0,0.1233,0.0,1,1
1338,MasterHax,2,291.0,145.5,13.754999999999999,34.5,0.0635,17.0,2,2
1341,Sacky,2,492.0,246.0,11.85,63.5,0.0415,20.0,2,2
1342,surething,2,133.0,66.5,10.02,15.0,0.07615,7.0,1,1
1344,Khalifa,2,509.0,254.5,14.93,45.5,0.0449,4.5,1,1
1346,aquarius,2,230.0,115.0,16.555,35.5,0.06029999999999999,22.0,2,2
1348,chucky,1,26.0,26.0,3.71,12.0,0.0887,1.0,1,1
1349,RICH_KUKLINSKI,2,527.0,263.5,13.27,46.5,0.056249999999999994,20.0,1,2
1350,Trasm,1,54.0,54.0,18.0,7.0,0.0275,4.0,1,1
1357,creditcardhelp,2,60.0,30.0,14.0,2.0,0.0,0.0,1,1
1360,krat0s,2,56.0,28.0,10.75,8.5,0.032100000000000004,1.0,1,2
1367,dumpzt3r,1,424.0,424.0,16.31,75.0,0.0319,12.0,1,1
1371,wally831,2,176.0,88.0,14.985,8.0,0.022949999999999998,3.0,1,1
1372,Nono9,2,558.0,279.0,14.855,97.5,0.16344999999999998,57.5,2,2
1373,BrazilSeedCo,2,98.0,49.0,6.78,11.0,0.10919999999999999,4.5,1,1
1374,stupid123,2,315.0,157.5,17.415,17.0,0.02265,5.5,2,2
1375,mantee,1,15.0,15.0,15.0,2.0,0.06,2.0,1,1
1377,Themoneyman,2,64.0,32.0,11.2,10.0,0.0249,4.0,1,2
1379,kmczboy,2,167.0,83.5,20.875,16.0,0.00715,5.0,2,2
1380,singular,1,24.0,24.0,8.0,5.0,0.0122,11.0,1,1
1381,jpinkman,2,153.0,76.5,11.8,11.5,0.038650000000000004,1.5,1,1
1382,wefinance,2,472.0,236.0,12.02,67.5,0.09465000000000001,7.0,2,2
1383,BlackLabel,2,527.0,263.5,20.39,39.0,0.028650000000000002,11.5,2,2
1384,jzimmer,2,95.0,47.5,38.75,6.0,0.0138,7.5,1,1
1385,tr0llfusionbuys,1,6.0,6.0,6.0,2.0,0.0417,0.0,1,1
1387,ihackdarkweb,2,53.0,26.5,6.5,12.0,0.37145,13.5,2,2
1388,ronaldo7,2,513.0,256.5,22.795,59.5,0.02155,8.5,2,2
1393,begood,2,74.0,37.0,9.25,5.0,0.04525,0.0,2,2
1395,pugna,2,473.0,236.5,12.985,50.0,0.0628,15.0,1,2
1398,fisherman,2,195.0,97.5,15.280000000000001,10.0,0.01015,2.5,1,1
1399,Stimulust,2,208.0,104.0,19.52,19.0,0.031,5.0,2,2
1401,TurtleTime,2,2180.0,1090.0,15.68,246.0,0.08310000000000001,139.5,2,2
1407,cabbie786,2,1012.0,506.0,14.370000000000001,111.5,0.05215,48.0,1,1
1408,tokey,1,31.0,31.0,15.5,3.0,0.0221,0.0,1,1
1409,jlovato,2,26.0,13.0,5.335,6.0,0.02245,5.5,2,2
1410,Obsidian,2,322.0,161.0,13.275,33.0,0.04935,10.0,1,1
1416,sky12,1,9.0,9.0,9.0,2.0,0.0204,0.0,1,1
1420,juankinter,1,6.0,6.0,6.0,1.0,0.0,0.0,1,1
1421,dupont,2,1028.0,514.0,15.575,96.5,0.036500000000000005,34.0,2,2
1424,optdread,2,617.0,308.5,10.415000000000001,86.0,0.06215,53.5,2,2
1429,prozacc,1,4.0,4.0,4.0,1.0,0.0,0.0,1,1
1430,helpyoustudy,2,396.0,198.0,15.985,20.5,0.038599999999999995,1.0,2,2
1431,qualityxl,2,287.0,143.5,14.405,28.0,0.0659,18.5,2,2
1434,JoeBloggs,2,379.0,189.5,18.595,22.0,0.0349,6.5,2,2
1454,ludovicoeinaudi,1,4.0,4.0,4.0,1.0,0.0,0.0,1,1
1462,mrpink,2,28.0,14.0,14.0,2.0,0.0159,0.0,2,2
1464,letmeknow2649,2,49.0,24.5,8.17,2.5,0.0,0.0,1,2
1466,sygma,1,31.0,31.0,10.33,13.0,0.0,2.0,1,1
1467,Deep_root,2,1730.0,865.0,16.975,325.5,0.054599999999999996,47.0,2,2
1470,aplemix4,2,40.0,20.0,14.75,3.0,0.0,2.5,1,2
1471,CableGuy,2,38.0,19.0,14.25,2.0,0.0601,0.0,2,2
1472,spinachman,2,264.0,132.0,17.615000000000002,18.5,0.02885,0.0,2,2
1473,magikkitty,2,129.0,64.5,13.45,52.5,0.044750000000000005,16.0,2,2
1474,boomertime420,2,161.0,80.5,60.25,2.5,0.0,2.0,2,2
1475,tow-u1,2,288.0,144.0,13.265,18.0,0.03175,5.5,1,2
1477,X-Neo,1,8.0,8.0,8.0,0.0,0.037,0.0,1,1
1478,adireb,2,981.0,490.5,32.225,89.5,0.02015,13.0,2,2
1480,m3wbie,2,137.0,68.5,7.865,32.0,0.051949999999999996,15.5,2,2
1482,midmod,2,134.0,67.0,19.04,9.5,0.0376,3.0,1,2
1483,monstermuncher,1,126.0,126.0,21.0,23.0,0.0429,2.0,1,1
1485,Fuzzer,1,0.0,0.0,0.0,1.0,0.0,0.0,1,1
1487,sn88p,2,412.0,206.0,13.125,85.0,0.07189999999999999,33.0,2,2
1489,beatlefangirl,2,621.0,310.5,12.0,30.5,0.0472,1.5,1,1
1490,MedIndia,2,510.0,255.0,25.25,92.0,0.28785,230.5,1,1
1491,sb23,2,19.0,9.5,9.5,0.0,0.0,0.0,2,2
1494,Db00001,2,193.0,96.5,11.685,22.5,0.02735,10.5,2,2
1495,SHADOWKERUBIN,1,30.0,30.0,30.0,1.0,0.097,0.0,1,1
1496,Cavo,2,41.0,20.5,7.0,9.0,0.08629999999999999,14.5,1,1
1502,Joeknowitall,1,19.0,19.0,19.0,2.0,0.0114,0.0,1,1
1503,DRshrooms,2,280.0,140.0,22.71,32.0,0.05715,27.5,1,1
1505,Daxx,2,1806.0,903.0,26.39,139.0,0.05115,91.5,2,2
1506,1timefooled,2,297.0,148.5,112.5,12.5,0.02135,7.5,2,2
1507,kamz901,2,104.0,52.0,19.625,8.5,0.02125,0.5,2,2
1509,trey3rd,1,90.0,90.0,22.5,12.0,1.0,6.0,1,1
1512,holyvaseline,2,0.0,0.0,0.0,2.0,0.0,0.0,1,1
1513,affhous2,2,210.0,105.0,10.05,33.5,0.03955,1.0,1,1
1514,blackmarketer,2,60.0,30.0,15.0,4.0,0.05755,0.0,2,2
1520,jj2k10,2,247.0,123.5,19.235,26.5,0.0673,8.0,1,2
1522,pirate,2,51.0,25.5,12.75,3.5,0.06655,0.0,1,1
1525,malucoch,1,17.0,17.0,8.5,5.0,0.0526,0.0,1,1
1530,BloodMoney,2,262.0,131.0,14.965,26.5,0.0211,0.0,2,2
1532,zabbebi,2,540.0,270.0,45.0,60.5,0.07345,46.0,2,2
1534,theimportant,1,66.0,66.0,8.25,15.0,0.0639,3.0,1,1
1539,e99mcmuff,2,326.0,163.0,28.564999999999998,14.0,0.0087,7.0,2,2
1540,philmitchell,2,348.0,174.0,13.469999999999999,74.0,0.0649,8.0,2,2
1541,goblinburner,1,20.0,20.0,20.0,0.0,0.0,0.0,1,1
1543,titlvr,2,1375.0,687.5,27.060000000000002,137.0,0.0804,43.0,1,1
1544,MickeyMouse,1,71.0,71.0,14.2,10.0,0.3636,0.0,1,1
1545,ARGOS,2,207.0,103.5,14.384999999999998,31.0,0.09505,24.5,1,1
1546,spoodle,2,66.0,33.0,9.29,8.0,0.01795,0.0,1,1
1547,dragonballz,1,5.0,5.0,1.67,7.0,0.0,0.0,1,1
1552,anonymous2,2,119.0,59.5,11.9,9.0,0.00855,0.0,1,1
1553,gripper,2,812.0,406.0,63.845,54.0,0.40835,26.0,1,1
1554,holdupboyz,1,23.0,23.0,5.75,3.0,0.0,0.0,1,1
1557,ezisagirl,2,80.0,40.0,20.0,6.0,0.05085,0.0,2,2
1558,tsotsobe,2,154.0,77.0,77.0,2.0,0.0,6.0,2,2
1559,peter_lustig_12,2,284.0,142.0,11.530000000000001,25.0,0.051000000000000004,10.5,1,1
1560,iBank,2,266.0,133.0,9.875,35.0,0.0587,18.0,1,1
1562,thepig33,2,148.0,74.0,14.125,5.5,0.005350000000000001,1.0,1,1
1564,lokmannen,2,1047.0,523.5,12.585,104.5,0.04705,35.5,1,2
1566,cocksucker1,2,57.0,28.5,19.25,4.0,0.0312,1.0,2,2
1567,412opiie,2,183.0,91.5,10.285,25.0,0.0479,16.0,1,1
1569,graveyclaus,2,33.0,16.5,8.25,3.5,0.0949,6.0,1,1
1573,Badoonga,2,506.0,253.0,13.12,43.5,0.06115,2.0,1,1
1574,hextor7,2,439.0,219.5,12.14,36.0,0.00465,7.0,1,2
1575,sky88,2,34.0,17.0,6.835,5.5,0.025,0.0,1,2
1578,Moniker,2,490.0,245.0,12.129999999999999,66.0,0.1586,14.0,1,1
1580,malverised321,1,41.0,41.0,8.2,8.0,0.0059,0.0,1,1
1581,justincase2k15,2,162.0,81.0,8.7,44.5,0.25485,58.5,2,2
1583,Tsadqiel,2,39.0,19.5,8.0,9.0,0.0575,11.0,1,2
1585,morgan88,2,155.0,77.5,10.959999999999999,10.5,0.04045,4.0,2,2
1590,szaduk,2,640.0,320.0,22.235,40.0,0.0195,9.5,2,2
1592,planet,2,76.0,38.0,10.915,7.0,0.07690000000000001,0.0,2,2
1593,dutchhaze,2,84.0,42.0,9.05,13.5,0.0627,1.5,1,2
1596,crystal_castles,2,338.0,169.0,17.845,87.0,0.33240000000000003,132.0,2,2
1599,skipstaa,2,31.0,15.5,9.165,3.0,0.0579,1.5,1,1
1600,Veeker,2,296.0,148.0,11.879999999999999,44.0,0.08399999999999999,19.5,2,2
1602,VoIvo,2,76.0,38.0,8.8,6.5,0.00355,0.0,2,2
1607,Doge,2,152.0,76.0,8.8,17.0,0.1293,5.0,2,2
1610,johnnyrebel,2,180.0,90.0,23.665,15.0,0.0246,3.5,2,2
1612,gory,2,60.0,30.0,7.865,4.0,0.25655,17.0,1,2
1613,kratas,1,24.0,24.0,8.0,5.0,0.022,0.0,1,1
1614,pinksocks,1,7.0,7.0,7.0,1.0,0.0,0.0,1,1
1615,EZTest,2,66.0,33.0,5.885,6.5,0.09845,0.0,2,2
1616,aly94,2,69.0,34.5,18.25,6.5,0.01835,1.0,1,2
1617,weiderman,2,113.0,56.5,18.0,9.0,0.01355,0.0,1,1
1621,Jaggernaught,2,311.0,155.5,16.59,39.0,0.1351,24.5,2,2
1622,oneil,2,940.0,470.0,11.46,155.0,0.0433,55.0,2,2
1623,DarkShades1,1,44.0,44.0,7.33,11.0,0.0526,3.0,1,1
1624,masterlinx,2,140.0,70.0,10.935,38.5,0.0911,52.5,2,2
1625,theguru,2,52.0,26.0,6.75,4.0,0.03855,0.0,1,1
1626,qsd91,2,55.0,27.5,7.15,7.5,0.08395,0.0,1,1
1627,Volvo,2,160.0,80.0,23.3,16.0,0.60905,1.5,2,2
1629,Zebra0,2,172.0,86.0,14.485,16.5,0.058750000000000004,3.0,2,2
1630,Tzuntzu,2,225.0,112.5,9.19,31.0,0.09645000000000001,11.5,1,2
1631,lostangels,2,116.0,58.0,15.8,7.0,0.06105,0.0,2,2
1632,violent_fullz,2,206.0,103.0,13.690000000000001,18.5,0.04485,0.0,2,2
1635,TheBudFather,2,511.0,255.5,15.43,40.0,0.03645,5.5,1,1
1638,maclz,2,343.0,171.5,9.625,123.0,0.11424999999999999,297.0,2,2
1639,VietJoker2004,1,21.0,21.0,7.0,6.0,0.08,6.0,1,1
1640,blackrum,1,43.0,43.0,10.75,9.0,0.0922,0.0,1,1
1641,mafia666,1,120.0,120.0,15.0,30.0,0.0701,6.0,1,1
1642,TimHun,2,107.0,53.5,15.21,12.0,0.034949999999999995,0.5,2,2
1643,paulx,1,9.0,9.0,4.5,2.0,0.0,0.0,1,1
1644,achja,2,179.0,89.5,16.015,8.0,0.01655,2.0,2,2
1647,AtheismOnTheRise,2,47.0,23.5,9.165,4.5,0.035199999999999995,0.0,1,2
1648,DeadlyData,2,179.0,89.5,13.115,11.5,0.03905,5.5,2,2
1649,kalashnikov,2,911.0,455.5,26.17,69.0,0.05695,13.0,1,1
1650,mrbob,2,498.0,249.0,14.120000000000001,49.0,0.0894,14.5,2,2
1651,Qurrito,2,660.0,330.0,11.29,69.5,0.0501,56.0,2,2
1653,PIMP,2,199.0,99.5,16.560000000000002,8.5,0.0193,0.0,1,1
1654,CEBOLLA,2,466.0,233.0,12.875,64.5,0.03095,44.5,1,1
1657,ViperOfTheSea,1,77.0,77.0,19.25,6.0,0.0293,0.0,1,1
1659,rickrozay,2,100.0,50.0,8.335,26.5,0.041499999999999995,6.5,1,2
1662,robbiebubble,2,38.0,19.0,6.5,5.0,0.07105,4.0,1,1
1665,supertommy,1,8.0,8.0,4.0,5.0,0.0,0.0,1,1
1667,whyusheep3,2,466.0,233.0,14.985,44.5,0.02825,4.5,1,1
1668,fun-gee,2,1208.0,604.0,31.47,95.0,0.02895,14.0,1,2
1669,free4free,2,22.0,11.0,9.0,2.0,0.06999999999999999,0.0,2,2
1670,pinkPANTHER33,2,154.0,77.0,17.48,16.0,0.12915,9.0,2,2
1671,cashout289,2,175.0,87.5,9.975000000000001,16.5,0.028749999999999998,1.5,1,1
1673,darwin_specimen,1,5.0,5.0,5.0,2.0,0.0625,0.0,1,1
1674,Mister_A,2,75.0,37.5,8.635,13.5,0.0169,2.0,2,2
1675,AnonUserTitle,2,531.0,265.5,15.830000000000002,53.5,0.0422,19.0,1,1
1677,panino,2,131.0,65.5,16.375,32.5,0.2801,32.0,2,2
1680,johnboy1,2,181.0,90.5,13.985,18.0,0.02695,2.5,2,2
1681,criminalmind,1,10.0,10.0,3.33,12.0,0.0,18.0,1,1
1682,Lacase,2,76.0,38.0,9.915,12.0,0.0779,0.0,1,2
1683,Anonymous2921,2,58.0,29.0,14.5,7.0,0.053,2.0,1,2
1684,0john832,2,406.0,203.0,25.57,29.0,0.0435,6.0,2,2
1685,revv,1,13.0,13.0,13.0,1.0,0.037,0.0,1,1
1686,cocacola111,1,23.0,23.0,11.5,8.0,0.041,0.0,1,1
1687,reiji,1,19.0,19.0,6.33,4.0,0.0448,1.0,1,1
1691,opsssi,2,74.0,37.0,8.665,7.0,0.05305,5.0,2,2
1692,fakename,2,413.0,206.5,20.34,97.5,0.263,234.0,2,2
1694,Balkhole,2,129.0,64.5,18.9,7.0,0.02885,1.0,2,2
1700,1337sauce,1,166.0,166.0,18.44,18.0,0.0358,14.0,1,1
1701,TheTORAgera,2,3.0,1.5,1.5,10.0,0.03125,0.0,1,1
1702,falopero237,2,201.0,100.5,17.07,10.0,0.00665,6.0,1,1
1703,queen,2,158.0,79.0,69.8,47.5,0.267,165.5,1,1
1704,777eleven,2,173.0,86.5,24.235,8.5,0.032850000000000004,5.5,2,2
1705,atm718,2,120.0,60.0,10.0,11.5,0.01645,1.5,1,1
1707,MasterSplynter2,2,520.0,260.0,10.455,77.5,0.0499,3.0,2,2
1709,jboi,2,148.0,74.0,74.0,0.0,0.0068000000000000005,0.5,2,2
1710,rackscorp,2,426.0,213.0,10.64,47.5,0.0331,7.0,2,2
1713,pierdole,2,283.0,141.5,12.475000000000001,84.5,0.08170000000000001,31.0,2,2
1714,BenzoBro,1,36.0,36.0,12.0,10.0,0.0604,6.0,1,1
1716,bobblow,1,30.0,30.0,7.5,8.0,0.0,0.0,1,1
1717,VerdeLimon,2,278.0,139.0,17.89,68.5,0.2514,158.5,2,2
1718,kodaikanal,2,117.0,58.5,9.85,21.5,0.09705,14.5,1,1
1719,TheEjaculator,2,514.0,257.0,13.525,46.0,0.0397,4.0,2,2
1720,BangBang,1,18.0,18.0,9.0,2.0,0.0375,4.0,1,1
1723,johnsmith99,2,217.0,108.5,24.525,12.0,0.01975,4.0,2,2
1728,SexUnderTheSun,2,610.0,305.0,10.515,56.0,0.03095,13.5,2,2
1730,boyka,2,590.0,295.0,16.79,58.5,0.040749999999999995,7.0,2,2
1731,statesmann,2,1203.0,601.5,14.125,171.0,0.1831,123.5,2,2
1744,ilbannato,2,228.0,114.0,24.975,12.0,0.0444,0.5,2,2
1746,agodzilla2,2,129.0,64.5,13.29,5.0,0.01895,0.0,2,2
1747,moneyjustpaper,2,41.0,20.5,20.5,0.0,0.0473,0.0,2,2
1749,LuckyLarry7,1,87.0,87.0,8.7,44.0,0.0698,23.0,1,1
1752,oatcake,2,502.0,251.0,14.885,49.0,0.041100000000000005,4.0,2,2
1755,Distilled,2,36.0,18.0,14.5,3.0,0.07735,0.0,1,1
1757,TrashBaby,2,87.0,43.5,14.5,6.5,0.04955,2.0,2,2
1760,Crazy-Eights,1,4.0,4.0,4.0,1.0,0.0435,0.0,1,1
1763,cannawholesale,2,215.0,107.5,8.605,78.5,0.3093,73.5,2,2
1765,Anonmagic,2,123.0,61.5,30.75,8.5,0.009300000000000001,3.5,1,1
1766,SuperStealthSam,2,7800.0,3900.0,21.560000000000002,727.5,0.12315000000000001,179.5,1,1
1767,swordfishlyfe,1,24.0,24.0,24.0,0.0,0.0,0.0,1,1
1773,Magiklair,2,43.0,21.5,5.5,4.5,0.08235,0.0,2,2
1774,konthaar,2,128.0,64.0,64.0,0.5,0.01095,3.5,2,2
1778,kevkos29,2,116.0,58.0,7.25,12.5,0.07455,10.5,2,2
1780,erastworonoff,2,10.0,5.0,3.0,0.5,0.0,0.0,1,1
1783,PESL,2,288.0,144.0,9.21,60.5,0.0807,13.5,1,2
1787,Texas,2,473.0,236.5,17.995,43.0,0.04285,10.5,1,1
1788,Musafa,2,45.0,22.5,7.5,9.0,0.059949999999999996,2.5,2,2
1789,shadowreference,1,144.0,144.0,11.08,21.0,0.0414,7.0,1,1
1790,registermeme,2,27.0,13.5,8.5,3.5,0.5164,0.0,2,2
1791,gideonstargrave,2,169.0,84.5,19.075,29.5,0.0857,12.0,2,2
1793,свинец,2,430.0,215.0,16.21,33.5,0.0358,3.0,2,2
1795,delmar813,2,364.0,182.0,20.22,13.0,0.0349,2.0,2,2
1796,nuunnipohc,2,327.0,163.5,15.695,20.0,0.02655,4.0,2,2
1797,Chandramarlight,2,83.0,41.5,20.75,5.0,0.0146,3.5,2,2
1798,WickedWolf,2,411.0,205.5,16.685000000000002,39.0,0.02715,15.5,2,2
1799,selector,2,264.0,132.0,7.2,98.5,0.1679,16.5,2,2
1800,TheSecAnalyst,2,157.0,78.5,11.559999999999999,13.0,0.030950000000000002,3.0,2,2
1801,Prof,2,479.0,239.5,19.96,37.5,0.0431,20.5,2,2
1802,CharlesBrown14,1,97.0,97.0,12.12,26.0,0.0964,15.0,1,1
1803,mackay,2,768.0,384.0,21.845,75.0,0.0196,61.0,2,2
1805,misk,2,507.0,253.5,13.765,50.0,0.054150000000000004,7.0,1,1
1807,T0TaLKa0S,2,432.0,216.0,18.92,58.5,0.0448,4.5,2,2
1809,titta,2,529.0,264.5,58.165,38.0,0.049850000000000005,33.5,2,2
1810,Dark_Mart,2,561.0,280.5,14.285,94.5,0.046,36.0,2,2
1811,FDService,2,386.0,193.0,39.67,32.5,0.01905,13.5,1,1
1813,scotnova,2,23.0,11.5,6.75,3.0,0.039,0.0,1,2
1814,cerberus,2,303.0,151.5,75.75,3.0,0.0009,1.0,2,2
1816,THC9,2,67.0,33.5,5.05,18.5,0.0441,7.0,1,1
1817,uncooked,1,11.0,11.0,3.67,3.0,0.0,0.0,1,1
1818,ibiza1234,2,470.0,235.0,22.814999999999998,19.0,0.00715,6.0,1,2
1819,alonso,2,150.0,75.0,18.75,23.0,0.0854,0.0,2,2
1820,gino,2,43.0,21.5,7.3,5.0,0.0349,0.0,1,2
1821,Putart,1,11.0,11.0,5.5,1.0,0.0889,0.0,1,1
1826,TonyTheTiger,1,9.0,9.0,9.0,2.0,1.0,0.0,1,1
1827,GoodieGumDrops,2,243.0,121.5,21.5,18.0,0.07965,9.0,1,1
1829,blackhat52,1,21.0,21.0,5.25,7.0,0.2034,0.0,1,1
1830,happyday,2,124.0,62.0,13.4,13.0,0.0435,0.0,2,2
1831,melinaeskie,2,40.0,20.0,12.75,1.5,0.0379,0.0,2,2
1832,PillfirePharmacy,2,686.0,343.0,16.375,134.0,0.1546,144.5,2,2
1834,ocelot,2,277.0,138.5,16.68,25.5,0.0,4.5,2,2
1835,evilsmile,2,857.0,428.5,18.134999999999998,60.5,0.02275,3.0,1,1
1836,stift,2,229.0,114.5,14.04,13.0,0.04905,0.0,2,2
1838,disframe,2,405.0,202.5,16.875,71.0,0.24875,175.0,1,1
1839,Hesh,2,807.0,403.5,12.61,425.0,0.1614,17.0,1,2
1840,StrattonOakmont,2,508.0,254.0,13.91,172.0,0.05585,34.5,1,1
1841,kinderfunn,2,569.0,284.5,142.25,17.5,0.00185,4.0,2,2
